TIME:	72000
 -16.0  -2.0     1.2525     0.1248     0.6491     0.0778     0.0912     0.0266
 -16.0  26.0     0.3709     0.0642     0.1426     0.0108     0.0564     0.0096
 -16.0  60.0     0.7242     0.1049     0.8667     0.1158     0.0782     0.0469
 -16.0  62.0     0.8638     0.1765     0.7661     0.1969     0.0853     0.0378
 -16.0  70.0     1.2025     0.4685     1.1496     0.4665     0.0662     0.0442
 -14.0 -12.0     0.6074     0.1098     0.6203     0.0660     0.1160     0.0170
 -14.0  -6.0     0.6351     0.0987     0.5809     0.0868     0.0921     0.0171
 -14.0  28.0     0.3303     0.0310     0.1263     0.0057     0.0590     0.0238
 -14.0  62.0     0.8609     0.1232     0.8134     0.1951     0.1608     0.0377
 -14.0  64.0     0.9072     0.2822     1.2130     0.3311     0.1049     0.0387
 -12.0 -14.0     1.0363     0.1438     0.9989     0.1674     0.1169     0.0386
 -12.0 -10.0     0.6211     0.0421     0.5432     0.0611     0.0802     0.0119
 -12.0  -8.0     0.6012     0.0247     0.6094     0.0274     0.1051     0.0332
 -12.0  22.0     0.5248     0.0643     0.2974     0.0509     0.0858     0.0092
 -12.0  24.0     0.4882     0.0514     0.2389     0.0240     0.0739     0.0186
 -12.0  26.0     0.3168     0.0360     0.1762     0.0143     0.0657     0.0150
 -12.0  62.0     0.8436     0.1904     0.9690     0.1752     0.0796     0.0891
 -12.0  64.0     0.8534     0.1372     0.8759     0.1547     0.2056     0.0509
 -10.0  -8.0     0.8093     0.0918     0.6915     0.0849     0.0995     0.0109
 -10.0   0.0     2.0726     0.1474     1.4956     0.0651     0.1314     0.0397
 -10.0  34.0     0.6420     0.0619     0.1852     0.0172     0.0691     0.0361
 -10.0  52.0     1.0604     0.1455     0.3928     0.0311     0.0619     0.0039
 -10.0  64.0     0.8217     0.1220     0.8837     0.1077     0.2425     0.0890
 -10.0  72.0     1.7208     0.9505     1.6416     1.0490     0.1512     0.0462
  -8.0  34.0     0.9054     0.1198     0.2580     0.0433     0.1425     0.0680
  -8.0  50.0     0.6899     0.0804     1.0583     0.0822     0.0554     0.0233
  -8.0  52.0     0.6353     0.0527     0.3436     0.0338     0.1030     0.0239
  -8.0  62.0     0.8960     0.1353     0.9240     0.0981     0.0932     0.0428
  -8.0  64.0     1.0116     0.1531     1.0311     0.2080     0.0816     0.0315
  -8.0  70.0     1.2105     0.4716     1.2635     0.4611     0.0864     0.0245
  -8.0  72.0     1.4599     0.1846     1.3396     0.2403     0.1497     0.0533
  -8.0  78.0     0.4802     0.0441     0.5732     0.0714     0.0365     0.0056
  -6.0 -16.0     1.1766     0.3712     0.8838     0.1852     0.1177     0.0363
  -6.0  50.0     0.6850     0.0091     0.9724     0.0948     0.0712     0.0113
  -6.0  56.0     0.7598     0.1111     0.9422     0.2226     0.1209     0.0313
  -6.0  58.0     0.7978     0.1314     1.0700     0.1281     0.1805     0.0169
  -6.0  64.0     0.9063     0.0961     1.0797     0.0678     0.0859     0.0335
  -6.0  80.0     0.3920     0.0560     0.2750     0.0297     0.0375     0.0088
  -4.0  48.0     0.5689     0.0729     0.7954     0.1325     0.0752     0.0279
  -4.0  54.0     0.6226     0.0772     0.9302     0.1412     0.0720     0.0231
  -4.0  58.0     0.9328     0.1154     1.0180     0.1081     0.1937     0.0561
  -4.0  62.0     0.9520     0.0153     0.8629     0.0035     0.1038     0.0113
  -4.0  68.0     3.3061     0.8335     2.5067     0.9333     0.1002     0.0266
  -2.0  56.0     0.9952     0.1240     1.3248     0.2759     0.1030     0.0168
  -2.0  62.0     1.1723     0.4968     1.1820     0.4647     0.1273     0.0303
  -2.0  68.0     1.8466     0.5476     1.4238     0.4111     0.1005     0.0492
  -2.0  76.0     0.4138     0.0676     0.2737     0.0661     0.0417     0.0113
   0.0  50.0     0.4616     0.1914     0.1706     0.0214     0.0335     0.0124
   0.0  62.0     1.9956     0.3492     2.1730     0.4732     0.1727     0.0453
   0.0  72.0     2.7423     0.2099     2.6848     0.6056     0.2877     0.0518
